t,x,z,vx,vz,theta,q,alpha,M,qdyn,N,delta,tau_cmd,Fs,duty,I_coil,Xcg,Xcp,SM,m,Iyy,M_aero,M_thrust,wind_gust
6.389000000000468,-40.56706191960385,245.34845253289882,-7.830039043176341,15.304439415860692,-0.5487702771381353,-1.1101553198094,0.07142462835433572,0.05530698352664818,210.4209373144462,0.46937666297924013,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.06388216383147456,0.0,0.08221704804790687
6.390000000000469,-40.57489208754858,245.36375196021626,-7.830296218587456,15.294415647199395,-0.5498807849229105,-1.1108586505569233,0.07085209506549262,0.05529195184278014,210.30619499018053,0.4648293824885589,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.06326327895669284,0.0,0.08721551229676656
6.391000000000469,-40.582722511881705,245.3790413641636,-7.830551820399745,15.284392676203364,-0.550991994220201,-1.1115583449014785,0.07054553240180272,0.05528746234294404,210.27166574749344,0.4624422591511656,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.06293839147047361,0.0,0.09837129788419538
6.392000000000469,-40.59055318999325,245.39432074637946,-7.830803776246383,15.27437218422967,-0.5521038985725019,-1.1122487620048087,0.06978093643160299,0.05526492149263721,210.0998661092331,0.45634969750053855,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.06210919382982327,0.0,0.09895847892926474
6.39300000000047,-40.598384118826765,245.40959010886803,-7.83105326493905,15.264353221913982,-0.5532164903031256,-1.1129331022193414,0.06927529186486026,0.05525265305134491,210.00621744345335,0.4523593916958566,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.06156611320980606,0.0,0.1055424920920682
6.39400000000047,-40.60621529610482,245.4248494530075,-7.831300665862302,15.254335486487676,-0.5543297638487292,-1.1136123923986292,0.06885263904177297,0.05524371409599783,209.93789481961824,0.44904360103894453,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.061114834101400325,0.0,0.11405776081993368
6.39500000000047,-40.61404671894426,245.4400987806711,-7.83154438857074,15.244320270083392,-0.5554437119928669,-1.1142823007816787,0.06807673665098679,0.05522082007046168,209.76354994470603,0.4428822747105356,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.06027627758810387,0.0,0.11442149733598037
6.396000000000471,-40.62187838465783,245.45533809357764,-7.831786414594337,15.234305972904675,-0.5565583280469274,-1.1149482124470331,0.06773888014673446,0.05521533002089289,209.7214664182164,0.44025835649467343,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.05991916231892503,0.0,0.12492383976457141
6.397000000000471,-40.62971028869904,245.4705673949539,-7.832021045458679,15.224297208522058,-0.557673600261191,-1.1155946251805675,0.06613367354087862,0.05515961535797734,209.29806859520886,0.4274510365466159,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.0581760860739944,0.0,0.10615377206226337
6.398000000000471,-40.63754242666512,245.4857866879158,-7.8322542647807145,15.214289144793437,-0.5587895172701263,-1.116237801852242,0.06585678504754877,0.05515659665672329,209.27478590125364,0.4253267042421686,0.0,0,0,0,0,0.4419,0.578,1.6202380952380944,1.3843,0.08933862999087999,-0.05788696444735913,0.0,0.11808819410898776
