t,x,z,vx,vz,theta,q,alpha,M,qdyn,N,delta,tau_cmd,Fs,duty,I_coil,Xcg,Xcp,SM,m,Iyy,M_aero,M_thrust,wind_gust
2.8829999999997935,-1.4389845614801093,63.16456582269114,-1.698675993208844,43.88859017268988,-0.005431995974061602,-0.016979223844047424,0.08949246846812993,0.12962265365331102,1180.866191156329,3.7422235001706308,0.08725580197851127,0.490801330980972,14.226125535680346,0.5690450214272138,0.8535675321408207,0.4416257419354837,0.578,1.623503072196622,1.001687741935485,0.06475408185595759,-0.5103429533473669,0.490801330980972,-0.5205879945171212
2.8839999999997934,-1.4406840553660232,63.20846202492643,-1.7003121859084758,43.903814264672505,-0.00544914002292002,-0.01730958432593032,0.08972811626643812,0.1296707591731178,1181.7367385066407,3.754834404313983,0.08725633500957153,0.49080432159098875,14.226212220028659,0.5690484888011463,0.8535727332017196,0.4416269999999998,0.578,1.6234880952380968,1.0016800000000012,0.06475308602797686,-0.5120580322195113,0.49080432159098875,-0.5095804753822527
2.8849999999997933,-1.4423851887299302,63.25237345086738,-1.7019549492758277,43.91903758412619,-0.005466620923562851,-0.01765292457754916,0.08981354530209475,0.12971701008723943,1182.5737844816513,3.7610545316779573,0.08725684138907877,0.49080716267037544,14.226294570155808,0.5690517828062324,0.8535776742093486,0.44162825806451594,0.578,1.6234731182795714,1.0016722580645172,0.06475209021396344,-0.5129015579992691,0.49080716267037544,-0.5052191314688599
2.885999999999793,-1.4440879664071518,63.296300100064066,-1.7036008120090498,43.934260776417425,-0.005484447931037208,-0.018001793764396676,0.08981595198873941,0.1297622351033912,1183.392408505493,3.763737760312295,0.08725732244961065,0.4908098616956763,14.226372802773225,0.569054912110929,0.8535823681663934,0.44162951612903206,0.578,1.6234581413210463,1.0016645161290334,0.06475109441391727,-0.5132627395372207,0.4908098616956763,-0.5045258576193629
2.886999999999793,-1.445792384622374,63.34024197366467,-1.7052360224711625,43.949486392668895,-0.0055026118446590755,-0.018326727844284078,0.08949071485627252,0.1298034057531224,1184.137335974384,3.7524369552043844,0.08725777945711595,0.490812425769607,14.226447123756722,0.5690578849502689,0.8535868274254033,0.44163077419354824,0.578,1.6234431643625205,1.0016567741935496,0.06475009862783829,-0.5117169224687409,0.490812425769607,-0.5183456087784819
2.887999999999793,-1.447498437498347,63.38419907320773,-1.7068701323340827,43.96471266172645,-0.0055210989457459775,-0.018648163283850952,0.08939285412572752,0.1298474043120668,1184.934103955187,3.7508335998946034,0.08725821361424597,0.490814861639746,14.22651772868829,0.5690607091475316,0.8535910637212973,0.44163203225806436,0.578,1.623428187403995,1.0016490322580656,0.0647491028557264,-0.5114935553557954,0.490814861639746,-0.5220647932338521
2.888999999999793,-1.4492061322032925,63.42817139781546,-1.7085196819614248,43.97993652184452,-0.0055399234326238365,-0.019001499728601785,0.08968815094537895,0.12989627578088714,1185.820101339367,3.766029173835526,0.0872586260635195,0.4908171757162925,14.226584803370796,0.5690633921348318,0.8535950882022477,0.4416332903225805,0.578,1.62341321044547,1.0016412903225818,0.06474810709758154,-0.5135610069851211,0.4908171757162925,-0.5083288307461047
2.8899999999997927,-1.4509154818481942,63.47215894550863,-1.7101800129360385,43.99515883262702,-0.005559112211461383,-0.019376745429729853,0.08987221129142528,0.1299437758994277,1186.681375903779,3.776482564524826,0.08725901789032935,0.4908193740889343,14.226648524316934,0.5690659409726774,0.8535989114590161,0.4416345483870966,0.578,1.6233982334869448,1.001633548387098,0.06474711135340362,-0.5149817504196834,0.4908193740889343,-0.49952012051633926
2.8909999999997926,-1.4526264906398751,63.51616171595963,-1.7118379739856677,44.01038203798997,-0.005578673103360813,-0.019745719237794165,0.08974361164524215,0.12998739165648365,1187.4719859649344,3.773561523562418,0.0872593901257987,0.4908214625428742,14.226709059213743,0.5690683623685497,0.8536025435528246,0.4416358064516127,0.578,1.6233832565284194,1.001625806451614,0.0647461156231926,-0.5145786739658126,0.4908214625428742,-0.5045812199254301
2.8919999999997925,-1.4543391593404633,63.56017970948184,-1.7134998302573923,44.025604975291195,-0.0055986065337010095,-0.020121817927555106,0.08976354305576781,0.13003286089153523,1188.2967285990444,3.7769973186420085,0.08725974374949459,0.49082344657405413,14.226766567363887,0.5690706626945555,0.8536059940418332,0.4416370645161289,0.578,1.6233682795698936,1.0016180645161301,0.06474511990694837,-0.5150424416847342,0.49082344657405413,-0.5030299993893483
2.8929999999997924,-1.456053496820733,63.6042129248821,-1.715175534467024,44.04082579405528,-0.005618930272487637,-0.020526335044247807,0.09001915576773906,0.13008127122742347,1189.1755243615378,3.790537687491012,0.0872600796920057,0.4908253314036183,14.226821200104876,0.569072848004195,0.8536092720062924,0.441638322580645,0.578,1.6233533026113685,1.0016103225806463,0.06474412420467088,-0.5168840773875572,0.4908253314036183,-0.49099369976639845
2.8939999999997923,-1.4577695105401696,63.64826136123082,-1.7168523075272657,44.056046872612335,-0.005639659047171443,-0.020931883823904665,0.08997150445799618,0.13012590276076577,1189.9855238756054,3.791081073411326,0.08726039883739123,0.49082712199165285,14.226873101207328,0.5690749240482931,0.8536123860724396,0.4416395806451611,0.578,1.623338325652843,1.0016025806451625,0.06474312851636005,-0.516953404978561,0.49082712199165285,-0.4924241682647099
2.894999999999792,-1.459487210919837,63.69232501704361,-1.718548856930424,44.07126472196354,-0.005660813907509081,-0.021378506842230558,0.0903664795559565,0.1301760758632152,1190.8971831564975,3.8106264222239634,0.0872607020255075,0.49082882305023934,14.226922407253314,0.5690768962901326,0.8536153444351988,0.44164083870967724,0.578,1.623323348694318,1.0015948387096785,0.06474213284201581,-0.5196138229252029,0.49082882305023934,-0.4741581248537825
2.895999999999792,-1.4612066052542272,63.73640389142171,-1.7202402147558677,44.086484003883385,-0.005682409184702778,-0.021812708846320288,0.09017015014884398,0.13021884655769397,1191.6736972555248,3.804785249554992,0.08726099005421795,0.49083043905585483,14.226969247995791,0.5690787699198316,0.8536181548797475,0.44164209677419336,0.578,1.6233083717357928,1.0015870967741947,0.06474113718163808,-0.518812538853796,0.49083043905585483,-0.4821807920401459
2.896999999999792,-1.462927696468652,63.78049798428201,-1.721942617477565,44.101701686463386,-0.005704449829975748,-0.022269240050915778,0.09035754119645564,0.13026643523469267,1192.5386701430787,3.81543415490982,0.08726126368149287,0.4908319742611517,14.227013746700049,0.5690805498680019,0.853620824802003,0.44164335483870953,0.578,1.6232933947772668,1.0015793548387109,0.06474014153522678,-0.5202598011973063,0.4908319742611517,-0.47311039771938956
2.897999999999792,-1.4646504951139532,63.824607294116674,-1.7236550767580638,44.116917952772546,-0.005726957102912813,-0.02274596054305976,0.09052109311090806,0.13031373250022651,1193.3986127618125,3.825067352573652,0.08726152362740405,0.49083343270614976,14.227056020468108,0.5690822408187244,0.8536233612280866,0.44164461290322565,0.578,1.6232784178187416,1.0015716129032268,0.06473914590278186,-0.521568539531414,0.49083343270614976,-0.46508572739627413
2.8989999999997917,-1.4663750085039884,63.86873182002331,-1.725372106231627,44.13213383074882,-0.005749945306115002,-0.023231094756750868,0.09055467716362413,0.13035940021136513,1194.2290016590857,3.829112264896455,0.08726177057601968,0.4908348182288672,14.227096180546875,0.569083847221875,0.8536257708328125,0.44164587096774177,0.578,1.6232634408602165,1.001563870967743,0.06473815028430323,-0.5221152678466936,0.4908348182288672,-0.4628318121223562
2.8999999999997916,-1.4681012418853663,63.9128715614873,-1.7270950589232559,44.14734906782353,-0.005773424289360539,-0.023727515131885545,0.09061983273359768,0.13040547167115407,1195.0670729769133,3.834519912794322,0.08726200517720452,0.490836134475421,14.227134332620897,0.5690853733048359,0.8536280599572539,0.4416471290322579,0.578,1.623248463901691,1.0015561290322592,0.06473715467979081,-0.5228477988924818,0.490836134475421,-0.4591529972868998
